ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
202122,NA1E15300P,SCUOLA PRIMARIA,7,1,7,8
202122,BGPS0D500U,SCUOLA SECONDARIA II GRADO,3,1,17,6
202122,PO1E00300L,SCUOLA PRIMARIA,5,1,15,11
202122,RMTD7E500U,SCUOLA SECONDARIA II GRADO,3,1,1,1
202122,SV1E005006,SCUOLA PRIMARIA,5,2,24,18
202122,SATAIC500V,SCUOLA SECONDARIA II GRADO,3,1,1,0
202122,CE1E01800L,SCUOLA PRIMARIA,3,1,10,8
202122,GO1E002006,SCUOLA PRIMARIA,1,1,4,3
202122,MIPSQV500F,SCUOLA SECONDARIA II GRADO,4,1,17,4
202122,MI1E00500V,SCUOLA PRIMARIA,1,1,13,16
202122,VI1E00300V,SCUOLA PRIMARIA,5,1,8,5
202122,VA1M01900X,SCUOLA SECONDARIA I GRADO,1,2,21,25
202122,RMPL48500Q,SCUOLA SECONDARIA II GRADO,1,1,1,3
202122,RM1E078005,SCUOLA PRIMARIA,1,2,13,21
202122,NA1E121007,SCUOLA PRIMARIA,5,1,9,14
202122,VI1M00600G,SCUOLA SECONDARIA I GRADO,3,1,11,4
202122,PD1E005005,SCUOLA PRIMARIA,2,1,6,7
202122,BSSL01500D,SCUOLA SECONDARIA II GRADO,5,2,9,14
202122,FITF265001,SCUOLA SECONDARIA II GRADO,3,1,8,0
202122,NA1E19600L,SCUOLA PRIMARIA,3,1,6,4
202122,NA1E19700C,SCUOLA PRIMARIA,5,1,10,7
202122,UD1E008003,SCUOLA PRIMARIA,5,1,7,7
202122,COPCCE5008,SCUOLA SECONDARIA II GRADO,3,1,4,14
202122,ME1E01300E,SCUOLA PRIMARIA,3,1,5,4
202122,RM1E01200E,SCUOLA PRIMARIA,4,2,19,18
202122,PAPLE05003,SCUOLA SECONDARIA II GRADO,4,1,3,2
202122,VAPM04500D,SCUOLA SECONDARIA II GRADO,2,1,5,14
202122,NARF5C500N,SCUOLA SECONDARIA II GRADO,3,1,0,4
202122,MI1MN45001,SCUOLA SECONDARIA I GRADO,3,2,23,17
202122,CRPL01500R,SCUOLA SECONDARIA II GRADO,5,1,4,11
202122,TO1E00600P,SCUOLA PRIMARIA,1,1,8,10
202122,NA1E122003,SCUOLA PRIMARIA,1,2,15,13
202122,NA1E11000R,SCUOLA PRIMARIA,1,1,3,11
202122,RMPS5G5003,SCUOLA SECONDARIA II GRADO,2,1,10,4
202122,NA1E12500E,SCUOLA PRIMARIA,4,2,13,17
202122,CA1E00600X,SCUOLA PRIMARIA,5,2,15,15
202122,RN1M030007,SCUOLA SECONDARIA I GRADO,2,2,26,23
202122,RMTNIF500Z,SCUOLA SECONDARIA II GRADO,1,1,1,4
202122,CETF8R5001,SCUOLA SECONDARIA II GRADO,5,2,36,23
202122,IM1E00400R,SCUOLA PRIMARIA,2,1,10,11
202122,CE1E066002,SCUOLA PRIMARIA,5,2,18,5
202122,BS1E0E500A,SCUOLA PRIMARIA,5,1,5,8
202122,AL1E00300A,SCUOLA PRIMARIA,5,1,4,8
202122,VRPM27500E,SCUOLA SECONDARIA II GRADO,3,1,4,15
202122,MI1E082008,SCUOLA PRIMARIA,3,2,19,12
202122,CO1E00100Q,SCUOLA PRIMARIA,5,2,25,16
202122,MI1E12000T,SCUOLA PRIMARIA,3,1,4,7
202122,SRPL005001,SCUOLA SECONDARIA II GRADO,2,1,3,7
202122,VR1M00300C,SCUOLA SECONDARIA I GRADO,1,3,25,25
202122,RM1E204009,SCUOLA PRIMARIA,2,1,9,9
202122,VAPS92500G,SCUOLA SECONDARIA II GRADO,1,1,8,14
202122,VAPMV0500Q,SCUOLA SECONDARIA II GRADO,1,1,7,16
202122,RMPM195002,SCUOLA SECONDARIA II GRADO,3,1,8,13
202122,PAPS05500G,SCUOLA SECONDARIA II GRADO,3,1,12,13
202122,RG1E004008,SCUOLA PRIMARIA,3,1,2,13
202122,NA1E134009,SCUOLA PRIMARIA,5,1,6,11
202122,RGTD04500G,SCUOLA SECONDARIA II GRADO,4,1,5,0
202122,NARH105008,SCUOLA SECONDARIA II GRADO,5,1,14,1
202122,NARHTO500T,SCUOLA SECONDARIA II GRADO,1,1,4,1
202122,CB1E00100B,SCUOLA PRIMARIA,1,1,8,2
202122,MITB03500R,SCUOLA SECONDARIA II GRADO,5,1,3,2
202122,AGSL015004,SCUOLA SECONDARIA II GRADO,3,1,3,2
202122,NA1E04600P,SCUOLA PRIMARIA,2,1,8,10
202122,UDPSBD500N,SCUOLA SECONDARIA II GRADO,5,2,29,11
202122,NATFU9500E,SCUOLA SECONDARIA II GRADO,5,4,136,2
202122,RA1E00100Q,SCUOLA PRIMARIA,3,1,12,13
202122,NA1E06800G,SCUOLA PRIMARIA,5,1,6,9
202122,GEPMUO500T,SCUOLA SECONDARIA II GRADO,3,1,12,7
202122,NAPM05500Q,SCUOLA SECONDARIA II GRADO,3,1,7,17
202122,PV1E00400R,SCUOLA PRIMARIA,1,1,10,11
202122,SS1E00400L,SCUOLA PRIMARIA,3,1,6,4
202122,SV1E00200P,SCUOLA PRIMARIA,2,1,7,10
202122,TO1E05000R,SCUOLA PRIMARIA,2,1,11,11
202122,RG1E00700Q,SCUOLA PRIMARIA,2,1,9,6
202122,CA1M01100L,SCUOLA SECONDARIA I GRADO,2,1,9,13
202122,MITL485005,SCUOLA SECONDARIA II GRADO,5,1,22,1
202122,BNTDC1500F,SCUOLA SECONDARIA II GRADO,1,1,2,2
202122,BO1E005006,SCUOLA PRIMARIA,5,1,9,18
202122,RMTD70500E,SCUOLA SECONDARIA II GRADO,3,1,20,5
202122,TA1E00700G,SCUOLA PRIMARIA,5,1,13,12
202122,CE1E015005,SCUOLA PRIMARIA,2,1,6,8
202122,TV1M01100Q,SCUOLA SECONDARIA I GRADO,3,4,50,37
202122,PA1M008002,SCUOLA SECONDARIA I GRADO,1,2,17,20
202122,MIPSPS500G,SCUOLA SECONDARIA II GRADO,2,1,6,6
202122,MIPMEO500H,SCUOLA SECONDARIA II GRADO,2,1,0,31
202122,CT1E031009,SCUOLA PRIMARIA,4,1,12,8
202122,NA1E10800R,SCUOLA PRIMARIA,3,2,13,22
202122,RMPL50500Q,SCUOLA SECONDARIA II GRADO,5,2,16,18
202122,PD1E00100T,SCUOLA PRIMARIA,4,1,9,9
202122,PAPSVD500Q,SCUOLA SECONDARIA II GRADO,3,1,9,2
202122,FOPS5G500N,SCUOLA SECONDARIA II GRADO,4,2,28,6
202122,SV1E00400A,SCUOLA PRIMARIA,5,1,12,3
202122,RMTF18500C,SCUOLA SECONDARIA II GRADO,4,1,7,1
202122,NAPSP85001,SCUOLA SECONDARIA II GRADO,2,1,7,1
202122,FIPCI25001,SCUOLA SECONDARIA II GRADO,5,1,11,10
202122,AN1E001009,SCUOLA PRIMARIA,4,1,4,8
202122,ME1E00400Q,SCUOLA PRIMARIA,2,1,5,7
202122,RMPM55500G,SCUOLA SECONDARIA II GRADO,5,1,4,7
202122,MIPC125003,SCUOLA SECONDARIA II GRADO,1,1,6,14
202122,MI1M08000T,SCUOLA SECONDARIA I GRADO,1,5,80,50
202122,TO1E00100G,SCUOLA PRIMARIA,2,3,33,22
202122,VI1M003004,SCUOLA SECONDARIA I GRADO,2,1,11,4
202122,AV1E007009,SCUOLA PRIMARIA,1,2,11,11
202122,CA1E01700A,SCUOLA PRIMARIA,5,1,8,7
202122,NA1E02500N,SCUOLA PRIMARIA,4,1,8,15
202122,GRPC64500E,SCUOLA SECONDARIA II GRADO,4,1,3,1
202122,BS1E01400G,SCUOLA PRIMARIA,5,1,5,15
202122,UDPC00500N,SCUOLA SECONDARIA II GRADO,4,1,9,15
202122,MI1EGH5005,SCUOLA PRIMARIA,2,1,13,11
202122,CO1M019006,SCUOLA SECONDARIA I GRADO,2,2,30,22
202122,VBPM03500D,SCUOLA SECONDARIA II GRADO,1,2,4,3
202122,VAPLVL5003,SCUOLA SECONDARIA II GRADO,2,1,6,9
202122,RM1E15400D,SCUOLA PRIMARIA,4,1,6,14
202122,MCPM0L500Q,SCUOLA SECONDARIA II GRADO,5,1,4,10
202122,RG1E00600X,SCUOLA PRIMARIA,4,1,11,6
202122,PGPMCG500I,SCUOLA SECONDARIA II GRADO,2,1,2,6
202122,TV1E005007,SCUOLA PRIMARIA,4,1,13,11
202122,BSPC12500Q,SCUOLA SECONDARIA II GRADO,4,1,3,13
202122,CR1E005006,SCUOLA PRIMARIA,2,1,7,8
202122,CZ1E002002,SCUOLA PRIMARIA,1,1,10,7
202122,AR1E006008,SCUOLA PRIMARIA,1,1,7,7
202122,BG1E028001,SCUOLA PRIMARIA,1,1,14,12
202122,CETF6B500H,SCUOLA SECONDARIA II GRADO,2,1,3,2
202122,NA1E03900G,SCUOLA PRIMARIA,1,2,15,22
202122,RA1E00100Q,SCUOLA PRIMARIA,2,1,13,9
202122,RM1M01200Q,SCUOLA SECONDARIA I GRADO,1,2,28,25
202122,MI1M04000B,SCUOLA SECONDARIA I GRADO,2,2,25,27
202122,MI1E02700Q,SCUOLA PRIMARIA,3,1,10,5
202122,MCRF3O5008,SCUOLA SECONDARIA II GRADO,5,1,12,21
202122,RMPC355005,SCUOLA SECONDARIA II GRADO,1,1,7,10
202122,VA1M00300A,SCUOLA SECONDARIA I GRADO,2,1,10,18
202122,CATF955004,SCUOLA SECONDARIA II GRADO,4,1,7,3
202122,NATL83500Z,SCUOLA SECONDARIA II GRADO,5,3,81,21
202122,NOPL015002,SCUOLA SECONDARIA II GRADO,1,2,1,3
202122,BOPS525001,SCUOLA SECONDARIA II GRADO,1,1,18,9
202122,MOTD04500G,SCUOLA SECONDARIA II GRADO,1,1,5,6
202122,BNPC02500R,SCUOLA SECONDARIA II GRADO,3,1,6,11
202122,SA1E00700E,SCUOLA PRIMARIA,1,1,5,3
202122,CORC43500S,SCUOLA SECONDARIA II GRADO,3,1,8,0
202122,RC1E00200R,SCUOLA PRIMARIA,5,1,5,6
202122,RM1E03400B,SCUOLA PRIMARIA,2,1,10,15
202122,LTPM02500Q,SCUOLA SECONDARIA II GRADO,3,1,7,4
202122,VARFIU5007,SCUOLA SECONDARIA II GRADO,5,1,4,7
202122,NATF34500R,SCUOLA SECONDARIA II GRADO,2,1,5,0
202122,PA1E4O500T,SCUOLA PRIMARIA,3,1,3,6
202122,NATD27500D,SCUOLA SECONDARIA II GRADO,5,2,16,6
202122,PS1E003007,SCUOLA PRIMARIA,5,2,18,21
202122,NA1E24400R,SCUOLA PRIMARIA,5,1,7,1
202122,CT1E00100D,SCUOLA PRIMARIA,4,1,9,7
202122,TOPLM6500B,SCUOLA SECONDARIA II GRADO,2,1,1,4
202122,SATF09500P,SCUOLA SECONDARIA II GRADO,4,1,7,1
202122,SATFET500V,SCUOLA SECONDARIA II GRADO,5,2,44,21
202122,RMRF9P500F,SCUOLA SECONDARIA II GRADO,4,1,1,2
202122,MB1E037007,SCUOLA PRIMARIA,2,2,18,12
202122,BGTFUM500Z,SCUOLA SECONDARIA II GRADO,4,1,11,1
202122,FG1E015006,SCUOLA PRIMARIA,4,1,11,7
202122,MIPSIG500R,SCUOLA SECONDARIA II GRADO,1,2,25,8
202122,FI1E021006,SCUOLA PRIMARIA,1,1,9,14
202122,NAPS3S500N,SCUOLA SECONDARIA II GRADO,5,2,54,16
202122,FI1M008001,SCUOLA SECONDARIA I GRADO,1,1,8,7
202122,RMTDOO500A,SCUOLA SECONDARIA II GRADO,3,1,4,1
202122,CORH005002,SCUOLA SECONDARIA II GRADO,5,2,28,19
202122,VATFE2500M,SCUOLA SECONDARIA II GRADO,5,1,3,15
202122,RMPMIO5006,SCUOLA SECONDARIA II GRADO,1,1,4,2
202122,SARF195006,SCUOLA SECONDARIA II GRADO,1,1,6,2
202122,RMPS305007,SCUOLA SECONDARIA II GRADO,4,1,10,2
202122,VATD05500V,SCUOLA SECONDARIA II GRADO,3,1,5,2
202122,VE1E00100X,SCUOLA PRIMARIA,1,1,11,13
202122,PRPS015007,SCUOLA SECONDARIA II GRADO,1,1,7,3
202122,RMPM3G5002,SCUOLA SECONDARIA II GRADO,1,1,0,1
202122,TS1E001006,SCUOLA PRIMARIA,3,1,10,9
202122,FI1E00400C,SCUOLA PRIMARIA,4,2,20,19
202122,BOPSR2500M,SCUOLA SECONDARIA II GRADO,4,1,12,9
202122,MIPC075007,SCUOLA SECONDARIA II GRADO,3,2,21,11
202122,RMRH00500A,SCUOLA SECONDARIA II GRADO,1,1,8,2
202122,SATA2M500B,SCUOLA SECONDARIA II GRADO,5,2,53,16
202122,FIPC05500B,SCUOLA SECONDARIA II GRADO,2,1,1,0
202122,CTTDG7500Z,SCUOLA SECONDARIA II GRADO,5,1,1,6
202122,VT1E002002,SCUOLA PRIMARIA,1,1,18,6
202122,METL98500P,SCUOLA SECONDARIA II GRADO,5,1,22,4
202122,MCPM505001,SCUOLA SECONDARIA II GRADO,5,2,2,6
202122,RM1E150006,SCUOLA PRIMARIA,3,1,7,5
202122,MBRFZ6500C,SCUOLA SECONDARIA II GRADO,5,1,6,19
202122,RMTA1T500M,SCUOLA SECONDARIA II GRADO,3,1,14,2
202122,PG1M001008,SCUOLA SECONDARIA I GRADO,3,1,9,9
202122,CERHU1500P,SCUOLA SECONDARIA II GRADO,1,1,5,1
202122,CE1E06700T,SCUOLA PRIMARIA,4,1,8,2
202122,NA1E052002,SCUOLA PRIMARIA,3,1,7,7
202122,CE1M00600G,SCUOLA SECONDARIA I GRADO,2,2,27,20
202122,NA1E05400N,SCUOLA PRIMARIA,3,2,27,24
202122,TVPMRQ500V,SCUOLA SECONDARIA II GRADO,1,1,7,21
202122,RM1ERR500T,SCUOLA PRIMARIA,2,1,8,7
202122,MI1EES500O,SCUOLA PRIMARIA,1,2,16,21
202122,NATDS2500B,SCUOLA SECONDARIA II GRADO,2,1,3,5
202122,GE1E013004,SCUOLA PRIMARIA,1,1,7,12
202122,CTPL655003,SCUOLA SECONDARIA II GRADO,3,1,1,2
202122,RMTD70500E,SCUOLA SECONDARIA II GRADO,4,1,14,2
202122,RM1E105008,SCUOLA PRIMARIA,3,1,8,8
202122,RM1E099006,SCUOLA PRIMARIA,2,1,16,8
202122,NA1E13800L,SCUOLA PRIMARIA,4,1,7,6
202122,PI1E00100Q,SCUOLA PRIMARIA,1,2,15,13
202122,VA1E4D500Q,SCUOLA PRIMARIA,3,2,19,14
202122,NATLGU500N,SCUOLA SECONDARIA II GRADO,1,1,6,3
202122,VAPLL0500E,SCUOLA SECONDARIA II GRADO,4,1,1,6
202122,MOPSMO5004,SCUOLA SECONDARIA II GRADO,1,1,3,6
202122,FIPLZD500L,SCUOLA SECONDARIA II GRADO,2,1,0,1
202122,FIPS04500X,SCUOLA SECONDARIA II GRADO,1,2,32,4
202122,CS1E00600D,SCUOLA PRIMARIA,5,1,10,5
202122,NA1E194001,SCUOLA PRIMARIA,1,1,8,3
202122,BG1E00800Q,SCUOLA PRIMARIA,4,2,31,23
202122,SAPL025004,SCUOLA SECONDARIA II GRADO,3,1,2,1
202122,RM1E036003,SCUOLA PRIMARIA,3,2,19,17
202122,RM1E030004,SCUOLA PRIMARIA,3,1,11,13
202122,CE1E03400E,SCUOLA PRIMARIA,3,1,13,14
202122,PVPM025004,SCUOLA SECONDARIA II GRADO,5,1,3,13
202122,NATDGE5008,SCUOLA SECONDARIA II GRADO,2,1,3,8
202122,PR1E00200X,SCUOLA PRIMARIA,4,1,8,9
202122,NA1E241009,SCUOLA PRIMARIA,5,1,9,1
202122,TO1E05200C,SCUOLA PRIMARIA,3,1,7,10
202122,SATD9H500H,SCUOLA SECONDARIA II GRADO,1,1,4,3
202122,RMPSPG500N,SCUOLA SECONDARIA II GRADO,2,1,7,0
202122,SATFH5500B,SCUOLA SECONDARIA II GRADO,5,1,21,2
202122,BGPMIZ500F,SCUOLA SECONDARIA II GRADO,3,1,0,6
202122,BGPL16500Q,SCUOLA SECONDARIA II GRADO,2,1,10,8
202122,VE1E01200A,SCUOLA PRIMARIA,5,1,12,7
202122,BSPS6Z5004,SCUOLA SECONDARIA II GRADO,4,1,14,3
202122,RN1M02000L,SCUOLA SECONDARIA I GRADO,2,4,48,56
202122,CA1E00800G,SCUOLA PRIMARIA,1,1,17,11
202122,CERH015004,SCUOLA SECONDARIA II GRADO,5,1,13,2
202122,MIPSE7500I,SCUOLA SECONDARIA II GRADO,4,2,30,5
202122,TOPS07500A,SCUOLA SECONDARIA II GRADO,5,1,8,4
202122,NA1E206002,SCUOLA PRIMARIA,4,1,6,9
202122,SAPLLV500D,SCUOLA SECONDARIA II GRADO,1,1,1,6
202122,RMPS00500L,SCUOLA SECONDARIA II GRADO,2,1,2,0
202122,SARF6Q5004,SCUOLA SECONDARIA II GRADO,1,1,0,7
202122,VATD12500X,SCUOLA SECONDARIA II GRADO,1,1,11,2
202122,RM1M11200L,SCUOLA SECONDARIA I GRADO,3,1,11,0
202122,RMPS08500D,SCUOLA SECONDARIA II GRADO,4,2,19,13
202122,PR1M00600C,SCUOLA SECONDARIA I GRADO,3,2,35,24
202122,PA1E03800L,SCUOLA PRIMARIA,1,1,5,15
202122,BOPSVN5005,SCUOLA SECONDARIA II GRADO,5,1,12,6
202122,TO1E032007,SCUOLA PRIMARIA,2,1,13,4
202122,NA1E13300D,SCUOLA PRIMARIA,2,1,8,6
202122,PD1E018007,SCUOLA PRIMARIA,4,2,26,26
202122,VE1M001005,SCUOLA SECONDARIA I GRADO,3,1,12,7
202122,MIPS74500L,SCUOLA SECONDARIA II GRADO,4,1,9,6
202122,FI1E034008,SCUOLA PRIMARIA,5,1,9,14
202122,CTTN01500A,SCUOLA SECONDARIA II GRADO,5,1,4,8
202122,SSTD02500P,SCUOLA SECONDARIA II GRADO,2,1,0,1
202122,MEPS435000,SCUOLA SECONDARIA II GRADO,5,1,2,0
202122,RM1E135004,SCUOLA PRIMARIA,4,1,10,8
202122,PDPL02500A,SCUOLA SECONDARIA II GRADO,2,1,2,8
202122,LCTAB3500P,SCUOLA SECONDARIA II GRADO,3,1,11,4
202122,BO1M01200E,SCUOLA SECONDARIA I GRADO,2,7,94,76
202122,TO1E03400V,SCUOLA PRIMARIA,5,2,25,26
202122,NA1E22500B,SCUOLA PRIMARIA,1,1,10,3
202122,CERHD15005,SCUOLA SECONDARIA II GRADO,5,8,94,137
202122,NA1E227003,SCUOLA PRIMARIA,3,1,4,5
202122,CEPC015007,SCUOLA SECONDARIA II GRADO,5,1,6,16
202122,PATD205004,SCUOLA SECONDARIA II GRADO,5,3,54,18
202122,TVPL75500A,SCUOLA SECONDARIA II GRADO,1,1,3,17
202122,CT1ET9500Z,SCUOLA PRIMARIA,1,1,3,14
202122,NATF365002,SCUOLA SECONDARIA II GRADO,4,1,6,0
202122,METFU8500R,SCUOLA SECONDARIA II GRADO,4,1,1,0
202122,VR1MN2500I,SCUOLA SECONDARIA I GRADO,3,1,11,6
202122,VRRI01500X,SCUOLA SECONDARIA II GRADO,2,2,5,4
202122,LETD075009,SCUOLA SECONDARIA II GRADO,5,3,42,17
202122,RMPL325007,SCUOLA SECONDARIA II GRADO,5,1,11,11
202122,RE1E00300T,SCUOLA PRIMARIA,2,2,17,25
202122,NATL265009,SCUOLA SECONDARIA II GRADO,4,1,1,2
202122,MB1E040003,SCUOLA PRIMARIA,5,1,11,14
202122,PI1E00300B,SCUOLA PRIMARIA,3,1,18,9
202122,FIPS08500A,SCUOLA SECONDARIA II GRADO,2,1,14,5
202122,BG1E026009,SCUOLA PRIMARIA,1,1,8,9
202122,RMTND1500F,SCUOLA SECONDARIA II GRADO,5,1,4,13
202122,BG1E014003,SCUOLA PRIMARIA,2,1,12,15
202122,GR1E00100D,SCUOLA PRIMARIA,3,1,15,10
202122,RM1M09700Q,SCUOLA SECONDARIA I GRADO,3,2,22,23
202122,PVPL02500T,SCUOLA SECONDARIA II GRADO,1,1,0,4
202122,RM1E7V500S,SCUOLA PRIMARIA,1,1,8,6
202122,RM1E212008,SCUOLA PRIMARIA,4,4,46,43
202122,MIPS09500G,SCUOLA SECONDARIA II GRADO,2,3,41,25
202122,MI1E03000G,SCUOLA PRIMARIA,4,1,11,14
202122,MI1E016009,SCUOLA PRIMARIA,3,2,12,15
202122,RM1E09100G,SCUOLA PRIMARIA,4,1,10,6
202122,BGPSH85002,SCUOLA SECONDARIA II GRADO,4,1,20,9
202122,VI1E01300D,SCUOLA PRIMARIA,3,2,11,13
202122,BGPQ235008,SCUOLA SECONDARIA II GRADO,3,1,16,10
202122,RM1E094003,SCUOLA PRIMARIA,5,3,43,32
202122,FOPSNV5004,SCUOLA SECONDARIA II GRADO,5,1,0,2
202122,LC1E004001,SCUOLA PRIMARIA,4,1,13,11
202122,TOPSA6500N,SCUOLA SECONDARIA II GRADO,5,1,5,0
202122,CS1E00400T,SCUOLA PRIMARIA,2,1,3,4
202122,NA1E178003,SCUOLA PRIMARIA,1,2,15,9
202122,NA1E20800N,SCUOLA PRIMARIA,4,2,10,10
202122,VT1E00300T,SCUOLA PRIMARIA,4,1,5,5
202122,RM1E022005,SCUOLA PRIMARIA,5,1,14,5
202122,RM1E01000V,SCUOLA PRIMARIA,2,1,13,14
202122,PR1E001004,SCUOLA PRIMARIA,1,2,20,25
202122,RM1E02400R,SCUOLA PRIMARIA,3,2,19,28
202122,PAPL595005,SCUOLA SECONDARIA II GRADO,5,1,4,9
202122,MIPM1C500T,SCUOLA SECONDARIA II GRADO,5,1,9,16
202122,PD1E012008,SCUOLA PRIMARIA,5,2,12,22
202122,RMPSCH500E,SCUOLA SECONDARIA II GRADO,3,1,14,7
202122,SARFTV500I,SCUOLA SECONDARIA II GRADO,5,2,21,46
202122,RNTL025002,SCUOLA SECONDARIA II GRADO,1,1,2,0
202122,MIPS535008,SCUOLA SECONDARIA II GRADO,2,1,11,3
202122,CETF4P500Q,SCUOLA SECONDARIA II GRADO,1,1,4,1
202122,LC1E00700C,SCUOLA PRIMARIA,3,1,13,11
202122,AL1E005002,SCUOLA PRIMARIA,1,2,14,20
202122,MI1E11800T,SCUOLA PRIMARIA,1,2,23,16
202122,CO1E013002,SCUOLA PRIMARIA,3,2,23,18
202122,MEPM12500X,SCUOLA SECONDARIA II GRADO,5,1,8,14
202122,PG1E001003,SCUOLA PRIMARIA,5,1,9,15
202122,VITD015006,SCUOLA SECONDARIA II GRADO,4,1,6,0
202122,VAPSE5500O,SCUOLA SECONDARIA II GRADO,5,1,10,0
202122,MS1E002007,SCUOLA PRIMARIA,5,1,11,14
202122,PDPS77500P,SCUOLA SECONDARIA II GRADO,5,1,12,13
202122,PD1M00900N,SCUOLA SECONDARIA I GRADO,3,2,23,22
202122,CZPC00500G,SCUOLA SECONDARIA II GRADO,5,1,8,10
202122,MIPL335009,SCUOLA SECONDARIA II GRADO,1,1,4,20
202122,NA1E27400L,SCUOLA PRIMARIA,5,3,32,33
202122,AGTA6O500F,SCUOLA SECONDARIA II GRADO,2,1,3,0
202122,CE1EO0500I,SCUOLA PRIMARIA,3,1,13,13
202122,PATD91500R,SCUOLA SECONDARIA II GRADO,5,3,36,30
202122,CT1E054002,SCUOLA PRIMARIA,4,1,5,11
202122,NATD51500C,SCUOLA SECONDARIA II GRADO,1,1,12,19
202122,TOPL11500A,SCUOLA SECONDARIA II GRADO,3,1,7,5
202122,RM1E186001,SCUOLA PRIMARIA,1,1,12,14
202122,CT1E031009,SCUOLA PRIMARIA,5,1,6,6
202122,TO1ED5500F,SCUOLA PRIMARIA,3,1,5,9
202122,RGRHL4500A,SCUOLA SECONDARIA II GRADO,5,1,12,6
202122,LE1M00400B,SCUOLA SECONDARIA I GRADO,1,2,20,14
202122,MB1M01600B,SCUOLA SECONDARIA I GRADO,1,1,15,13
202122,CHTL31500X,SCUOLA SECONDARIA II GRADO,5,1,5,1
202122,MITD52500D,SCUOLA SECONDARIA II GRADO,3,1,13,3
202122,AGTA56500L,SCUOLA SECONDARIA II GRADO,1,1,4,0
202122,SV1E00400A,SCUOLA PRIMARIA,3,1,5,15
202122,RMTL08500Q,SCUOLA SECONDARIA II GRADO,5,2,56,6
202122,BG1M3M5006,SCUOLA SECONDARIA I GRADO,3,1,6,10
202122,NA1E05400N,SCUOLA PRIMARIA,5,2,24,34
202122,TVTD02500D,SCUOLA SECONDARIA II GRADO,1,1,10,10
202122,TVPS57500F,SCUOLA SECONDARIA II GRADO,1,1,19,6
202122,PATD12500C,SCUOLA SECONDARIA II GRADO,1,1,3,0
202122,CE1E030007,SCUOLA PRIMARIA,4,1,5,8
202122,TVPL07500D,SCUOLA SECONDARIA II GRADO,2,1,0,3
202122,RM1E00800V,SCUOLA PRIMARIA,5,1,10,10
202122,TV1MRF500I,SCUOLA SECONDARIA I GRADO,1,1,11,12
202122,RM1E21400X,SCUOLA PRIMARIA,2,1,9,6
202122,NATD3V500N,SCUOLA SECONDARIA II GRADO,4,1,1,1
202122,PA1E01000R,SCUOLA PRIMARIA,2,1,11,13
202122,MIPS055005,SCUOLA SECONDARIA II GRADO,3,1,18,7
202122,FI1E006004,SCUOLA PRIMARIA,4,1,10,5
202122,MI1E004003,SCUOLA PRIMARIA,5,2,24,27
202122,MBPCZI5004,SCUOLA SECONDARIA II GRADO,2,1,1,2
202122,RM1E077009,SCUOLA PRIMARIA,2,1,9,7
202122,MBPS28500G,SCUOLA SECONDARIA II GRADO,2,1,2,4
202122,FR1E002005,SCUOLA PRIMARIA,5,1,5,3
202122,PCTD015006,SCUOLA SECONDARIA II GRADO,3,1,6,4
202122,FR1M00200A,SCUOLA SECONDARIA I GRADO,1,2,17,21
202122,BO1E00400A,SCUOLA PRIMARIA,3,1,9,11
202122,NAPS7Q5000,SCUOLA SECONDARIA II GRADO,5,1,17,4
202122,APPSR5500N,SCUOLA SECONDARIA II GRADO,5,1,10,2
202122,CN1M00400Q,SCUOLA SECONDARIA I GRADO,1,2,14,11
202122,LTTF9N5007,SCUOLA SECONDARIA II GRADO,2,1,1,1
202122,LIPS0H500M,SCUOLA SECONDARIA II GRADO,5,2,24,9
202122,RM1E01000V,SCUOLA PRIMARIA,5,1,20,7
202122,MB1E029008,SCUOLA PRIMARIA,3,3,28,19
202122,PAPC12500D,SCUOLA SECONDARIA II GRADO,4,1,4,29
202122,MCPM505001,SCUOLA SECONDARIA II GRADO,3,1,3,9
202122,BS1M01000D,SCUOLA SECONDARIA I GRADO,1,3,39,23
202122,TOTB025006,SCUOLA SECONDARIA II GRADO,3,1,11,3
202122,MIPL265008,SCUOLA SECONDARIA II GRADO,3,1,2,8
202122,MI1E01500D,SCUOLA PRIMARIA,4,2,16,22
202122,RMPSPN500P,SCUOLA SECONDARIA II GRADO,5,1,20,10
202122,VIPS01500A,SCUOLA SECONDARIA II GRADO,2,1,3,3
202122,RMPSE55000,SCUOLA SECONDARIA II GRADO,3,1,14,14
202122,CERH4F500L,SCUOLA SECONDARIA II GRADO,2,1,9,2
202122,NAPL27500C,SCUOLA SECONDARIA II GRADO,3,1,2,1
202122,NAPC24500P,SCUOLA SECONDARIA II GRADO,5,1,5,11
202122,MI1M03200C,SCUOLA SECONDARIA I GRADO,1,2,17,20
202122,GE1E01500Q,SCUOLA PRIMARIA,4,1,4,8
202122,NAPM05500Q,SCUOLA SECONDARIA II GRADO,2,1,5,11
202122,NA1MVQ500R,SCUOLA SECONDARIA I GRADO,1,1,5,1
202122,RM1E20200N,SCUOLA PRIMARIA,3,1,0,25
202122,VR1E00100G,SCUOLA PRIMARIA,1,1,9,5
202122,TV1E00300G,SCUOLA PRIMARIA,5,1,12,14
202122,RCPC02500G,SCUOLA SECONDARIA II GRADO,1,1,4,8
202122,CZ1E45500Q,SCUOLA PRIMARIA,2,1,7,6
